timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549836792594,52,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-3,,true,,26622,439,10,10,null,0,4742,0
1549836797317,52,Open Random Page,200,OK,Main script 1-3,text,true,,26622,439,10,10,http://10.17.175.58/blog/search?q=editor3,46,0,6
1549836794434,72,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,20464,441,10,10,null,0,3127,0
1549836797523,72,Open Predefined Date,200,OK,Main script 1-1,text,true,,20464,441,10,10,http://10.17.175.58/blog/2019/02/05/default,49,0,8
1549836794817,67,Open Random Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-6,,true,,16624,441,10,10,null,0,2749,0
1549836797529,67,Open Random Date,200,OK,Main script 1-6,text,true,,16624,441,10,10,http://10.17.175.58/blog/2019/02/07/default,45,0,8
1549836793285,69,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-7,,true,,26923,444,10,10,null,0,4873,0
1549836798126,69,Open Large Calendar,200,OK,Main script 1-7,text,true,,26923,444,10,10,http://10.17.175.58/blog/calendar/default.aspx,55,0,10
1549836793757,52,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-2,,true,,20464,441,10,10,null,0,4568,0
1549836798300,52,Open Predefined Date,200,OK,Main script 1-2,text,true,,20464,441,10,10,http://10.17.175.58/blog/2019/02/05/default,40,0,6
1549836795481,67,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-5,,true,,26545,439,10,10,null,0,3067,0
1549836798507,67,Search By Name,200,OK,Main script 1-5,text,true,,26545,439,10,10,http://10.17.175.58/blog/search?q=editor1,57,0,8
1549836798750,57,Open to Home page,200,OK,Main script 1-10,text,true,,29630,423,10,10,http://10.17.175.58/blog/,49,0,9
1549836797632,58,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,20464,441,10,10,null,0,1571,0
1549836799170,58,Open Random Page,200,OK,Main script 1-1,text,true,,20464,441,10,10,http://10.17.175.58/blog/2019/02/05/default,51,0,8
1549836797313,39,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,20464,441,10,10,null,0,1938,0
1549836799228,39,Open Predefined Date,200,OK,Main script 1-4,text,true,,20464,441,10,10,http://10.17.175.58/blog/2019/02/05/default,38,0,0
1549836796761,58,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-9,,true,,29630,423,10,10,null,0,2590,0
1549836799327,58,Home page,200,OK,Main script 1-9,text,true,,29630,423,10,10,http://10.17.175.58/blog/,50,0,10
1549836797031,64,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,29630,423,10,10,null,0,3156,0
1549836800151,64,Open Random Page,200,OK,Main script 1-8,text,true,,29630,423,10,10,http://10.17.175.58/blog/,56,0,8
1549836799290,81,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,25817,437,10,10,null,0,1595,0
1549836800861,81,Open First Post,200,OK,Main script 1-4,text,true,,25817,437,10,10,http://10.17.175.58/blog/post/editor335,72,0,26
1549836797388,57,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-3,,true,,20464,441,10,10,null,0,4045,0
1549836801389,57,Open Predefined Date,200,OK,Main script 1-3,text,true,,20464,441,10,10,http://10.17.175.58/blog/2019/02/05/default,47,0,10
1549836798377,68,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-2,,true,,25817,437,11,11,null,0,3227,0
1549836801568,68,Open First Post,200,OK,Main script 1-2,text,true,,25817,437,10,10,http://10.17.175.58/blog/post/editor335,60,0,9
1549836798807,49,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-10,,true,,26622,439,11,11,null,0,2926,0
1549836801717,49,Search By Name,200,OK,Main script 1-10,text,true,,26622,439,11,11,http://10.17.175.58/blog/search?q=editor3,42,0,6
1549836797633,53,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-6,,true,,26545,439,11,11,null,0,4410,0
1549836802024,53,Search By Name,200,OK,Main script 1-6,text,true,,26545,439,11,11,http://10.17.175.58/blog/search?q=editor1,44,0,7
1549836799262,44,Open Random Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,26208,437,11,11,null,0,2823,0
1549836802066,44,Open Random Post,200,OK,Main script 1-1,text,true,,26208,437,11,11,http://10.17.175.58/blog/post/editor114,36,0,9
1549836798227,60,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-7,,true,,26923,444,11,11,null,0,4041,0
1549836802252,60,Open Random Page,200,OK,Main script 1-7,text,true,,26923,444,11,11,http://10.17.175.58/blog/calendar/default.aspx,54,0,6
1549836800967,64,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,29630,423,11,11,null,0,1844,0
1549836802785,64,Home page,200,OK,Main script 1-4,text,true,,29630,423,11,11,http://10.17.175.58/blog/,60,0,0
1549836800251,59,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,26039,437,11,11,null,0,2719,0
1549836802951,59,Open First Post,200,OK,Main script 1-8,text,true,,26039,437,11,11,http://10.17.175.58/blog/post/editor113,49,0,5
1549836801490,46,Open Contacts,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-3,,true,,21301,430,11,11,null,0,1864,0
1549836803354,46,Open Contacts,200,OK,Main script 1-3,text,true,,21301,430,11,11,http://10.17.175.58/blog/contact,46,0,0
1549836798615,64,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-5,,true,,26545,439,11,11,null,0,4890,0
1549836803489,64,Open Random Page,200,OK,Main script 1-5,text,true,,26545,439,11,11,http://10.17.175.58/blog/search?q=editor1,51,0,6
1549836802129,31,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,29630,423,11,11,null,0,1458,0
1549836803563,31,Home page,200,OK,Main script 1-1,text,true,,29630,423,11,11,http://10.17.175.58/blog/,28,0,0
1549836803975,58,Open to Home page,200,OK,Main script 1-11,text,true,,29630,423,11,11,http://10.17.175.58/blog/,53,0,25
1549836801672,132,Comment,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-2,,true,,2405,2314,11,11,null,0,2244,0
1549836803916,132,Comment,200,OK,Main script 1-2,text,true,,2405,2314,11,11,http://10.17.175.58/blog/post/editor335,132,0,9
1549836799409,72,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-9,,true,,29630,423,11,11,null,0,5000,0
1549836804377,72,Open Random Page,200,OK,Main script 1-9,text,true,,29630,423,11,11,http://10.17.175.58/blog/,60,0,6
1549836802096,60,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-6,,true,,20464,441,11,11,null,0,2599,0
1549836804651,60,Open Predefined Date,200,OK,Main script 1-6,text,true,,20464,441,11,11,http://10.17.175.58/blog/2019/02/05/default,50,0,13
1549836801782,53,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-10,,true,,26622,439,11,11,null,0,3228,0
1549836804973,53,Open Random Page,200,OK,Main script 1-10,text,true,,26622,439,11,11,http://10.17.175.58/blog/search?q=editor3,43,0,7
1549836803029,70,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,26923,444,11,11,null,0,2745,0
1549836805755,70,Open Large Calendar,200,OK,Main script 1-8,text,true,,26923,444,11,11,http://10.17.175.58/blog/calendar/default.aspx,59,0,11
1549836802875,62,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,29630,423,11,11,null,0,3035,0
1549836805891,62,Open Random Page,200,OK,Main script 1-4,text,true,,29630,423,11,11,http://10.17.175.58/blog/,51,0,11
1549836803618,55,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,29630,423,11,11,null,0,2441,0
1549836806023,55,Open Random Page,200,OK,Main script 1-1,text,true,,29630,423,11,11,http://10.17.175.58/blog/,41,0,7
1549836805064,36,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-10,,true,,20464,441,11,11,null,0,1041,0
1549836806080,36,Open Predefined Date,200,OK,Main script 1-10,text,true,,20464,441,11,11,http://10.17.175.58/blog/2019/02/05/default,30,0,9
1549836804481,75,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-9,,true,,26039,437,11,11,null,0,1742,0
1549836806183,75,Open First Post,200,OK,Main script 1-9,text,true,,26039,437,11,11,http://10.17.175.58/blog/post/editor113,66,0,7
1549836802329,94,Open Random Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-7,,true,,26394,437,11,11,null,0,4027,0
1549836806338,94,Open Random Post,200,OK,Main script 1-7,text,true,,26394,437,11,11,http://10.17.175.58/blog/post/editor132,52,0,8
1549836805845,89,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,26923,444,11,11,null,0,1179,0
1549836806983,89,Open Random Page,200,OK,Main script 1-8,text,true,,26923,444,11,11,http://10.17.175.58/blog/calendar/default.aspx,76,0,8
1549836803569,52,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-5,,true,,20464,441,11,11,null,0,3517,0
1549836807059,52,Open Predefined Date,200,OK,Main script 1-5,text,true,,20464,441,11,11,http://10.17.175.58/blog/2019/02/05/default,43,0,8
1549836805973,63,Open Random Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,26191,437,11,11,null,0,1949,0
1549836807901,63,Open Random Post,200,OK,Main script 1-4,text,true,,26191,437,11,11,http://10.17.175.58/blog/post/editor120,51,0,8
1549836804033,62,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-11,,true,,17197,439,11,11,null,0,3956,0
1549836807974,62,Search By Name,200,OK,Main script 1-11,text,true,,17197,439,11,11,http://10.17.175.58/blog/search?q=editor2,42,0,6
1549836804048,58,Open Contacts,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-2,,true,,21301,430,11,11,null,0,4124,0
1549836808173,58,Open Contacts,200,OK,Main script 1-2,text,true,,21301,430,11,11,http://10.17.175.58/blog/contact,48,0,10
1549836803402,54,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-3,,true,,26622,439,12,12,null,0,4991,0
1549836808360,54,Search By Name,200,OK,Main script 1-3,text,true,,26622,439,12,12,http://10.17.175.58/blog/search?q=editor3,45,0,8
1549836804755,69,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-6,,true,,25817,437,12,12,null,0,4417,0
1549836809145,69,Open First Post,200,OK,Main script 1-6,text,true,,25817,437,12,12,http://10.17.175.58/blog/post/editor335,62,0,10
1549836807140,52,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-5,,true,,20464,441,12,12,null,0,2180,0
1549836809286,52,Open Random Page,200,OK,Main script 1-5,text,true,,20464,441,12,12,http://10.17.175.58/blog/2019/02/05/default,43,0,8
1549836806115,54,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,26545,439,12,12,null,0,3611,0
1549836809708,54,Search By Name,200,OK,Main script 1-1,text,true,,26545,439,12,12,http://10.17.175.58/blog/search?q=editor1,45,0,8
1549836806141,67,Open Random Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-10,,true,,26069,436,12,12,null,0,3840,0
1549836809947,67,Open Random Post,200,OK,Main script 1-10,text,true,,26069,436,12,12,http://10.17.175.58/blog/post/editor11,59,0,7
1549836808448,37,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-3,,true,,20464,441,12,12,null,0,1610,0
1549836810034,37,Open Predefined Date,200,OK,Main script 1-3,text,true,,20464,441,12,12,http://10.17.175.58/blog/2019/02/05/default,36,0,0
1549836807985,39,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,26545,439,12,12,null,0,2100,0
1549836810068,39,Search By Name,200,OK,Main script 1-4,text,true,,26545,439,12,12,http://10.17.175.58/blog/search?q=editor1,32,0,6
1549836807113,70,Open Random Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,26142,437,12,12,null,0,3296,0
1549836810374,70,Open Random Post,200,OK,Main script 1-8,text,true,,26142,437,12,12,http://10.17.175.58/blog/post/editor311,60,0,9
1549836810481,66,Open to Home page,200,OK,Main script 1-12,text,true,,29630,423,12,12,http://10.17.175.58/blog/,56,0,10
1549836809372,51,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-5,,true,,25817,437,12,12,null,0,1210,0
1549836810563,51,Open First Post,200,OK,Main script 1-5,text,true,,25817,437,12,12,http://10.17.175.58/blog/post/editor335,44,0,5
1549836808052,44,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-11,,true,,20464,441,12,12,null,0,2555,0
1549836810582,44,Open Predefined Date,200,OK,Main script 1-11,text,true,,20464,441,12,12,http://10.17.175.58/blog/2019/02/05/default,39,0,9
1549836806299,145,Comment,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-9,,true,,2405,2334,12,12,null,0,4504,0
1549836810801,145,Comment,200,OK,Main script 1-9,text,true,,2405,2334,12,12,http://10.17.175.58/blog/post/editor113,145,0,9
1549836809242,45,Open Contacts,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-6,,true,,21301,430,12,12,null,0,1782,0
1549836811023,45,Open Contacts,200,OK,Main script 1-6,text,true,,21301,430,12,12,http://10.17.175.58/blog/contact,41,0,0
1549836806451,90,Open Random Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-7,,true,,31418,441,12,12,null,0,4630,0
1549836811036,90,Open Random Date,200,OK,Main script 1-7,text,true,,31418,441,12,12,http://10.17.175.58/blog/2019/02/03/default,64,0,8
1549836808232,60,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-2,,true,,21301,430,12,12,null,0,3511,0
1549836811725,60,Open Random Page,200,OK,Main script 1-2,text,true,,21301,430,12,12,http://10.17.175.58/blog/contact,47,0,10
1549836810947,63,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-9,,true,,26923,444,12,12,null,0,1148,0
1549836812058,63,Open Large Calendar,200,OK,Main script 1-9,text,true,,26923,444,12,12,http://10.17.175.58/blog/calendar/default.aspx,51,0,7
1549836810047,36,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-10,,true,,29630,423,12,12,null,0,2144,0
1549836812168,36,Home page,200,OK,Main script 1-10,text,true,,29630,423,12,12,http://10.17.175.58/blog/,28,0,7
1549836811170,35,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-7,,true,,26483,437,12,12,null,0,1066,0
1549836812219,35,Open First Post,200,OK,Main script 1-7,text,true,,26483,437,12,12,http://10.17.175.58/blog/post/editor348,31,0,0
1549836810123,58,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,26545,439,12,12,null,0,2186,0
1549836812292,58,Open Random Page,200,OK,Main script 1-4,text,true,,26545,439,12,12,http://10.17.175.58/blog/search?q=editor1,54,0,12
1549836810478,101,Open Random Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,29720,441,12,12,null,0,2439,0
1549836812893,101,Open Random Date,200,OK,Main script 1-8,text,true,,29720,441,12,12,http://10.17.175.58/blog/2019/02/04/default,80,0,26
1549836812158,110,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-9,,true,,26923,444,12,12,null,0,1307,0
